SUMLEV,Geo,sexo,PAISNAC,pob
SL050,34074949099,6,315,1
SL050,34074949098,9,126,4
SL050,34074949098,6,126,3
SL050,34074949098,1,126,1
SL050,34074949097,9,128,1
SL050,34074949097,1,128,1
SL050,34074949096,9,340,1
SL050,34074949096,6,343,1
SL050,34074949096,1,340,1
SL050,34074949095,9,104,5
SL050,34074949095,6,104,2
SL050,34074949095,1,104,3
SL050,34074949094,9,123,14
SL050,34074949094,6,123,7
SL050,34074949094,1,123,7
SL050,34074949093,9,104,8
SL050,34074949093,6,104,4
SL050,34074949093,1,104,4
SL050,34074949092,9,110,1
SL050,34074949092,6,315,1
SL050,34074949092,1,110,1
SL050,34074949091,9,128,10
SL050,34074949091,6,128,4
SL050,34074949091,1,128,6
SL050,34074949090,9,123,4
SL050,34074949090,6,123,3
SL050,34074949090,1,123,1
SL050,34074949087,9,126,3
SL050,34074949087,6,122,1
SL050,34074949087,1,126,2
SL050,34074949086,9,228,1
SL050,34074949086,6,228,1
SL050,34074949085,9,128,17
SL050,34074949085,6,128,12
SL050,34074949085,1,123,7
SL050,34074949084,9,104,10
SL050,34074949084,6,104,5
SL050,34074949084,1,104,5
SL050,34074949083,9,128,1
SL050,34074949083,6,128,1
SL050,34074949082,9,345,10
SL050,34074949082,6,345,8
SL050,34074949082,1,345,2
SL050,34074949081,9,228,62
SL050,34074949081,6,228,27
SL050,34074949081,1,228,35
SL050,34074949080,9,128,8
SL050,34074949080,6,128,5
SL050,34074949080,1,128,3
SL050,34074949079,9,345,2
SL050,34074949079,6,345,2
SL050,34074949078,9,128,4
SL050,34074949078,6,128,3
SL050,34074949078,1,128,1
SL050,34074949076,9,128,10
SL050,34074949076,6,128,5
SL050,34074949076,1,128,5
SL050,34074949075,9,104,1
SL050,34074949075,1,104,1
SL050,34074949071,9,123,13
SL050,34074949071,6,123,6
SL050,34074949071,1,123,7
SL050,34074949069,9,123,2
SL050,34074949069,6,123,1
SL050,34074949069,1,123,1
SL050,34074949068,9,228,4
SL050,34074949068,6,228,2
SL050,34074949068,1,228,2
SL050,34074949067,9,123,1
SL050,34074949067,6,128,1
SL050,34074949067,1,123,1
SL050,34074949066,9,123,8
SL050,34074949066,6,123,4
SL050,34074949066,1,110,4
SL050,34074949065,9,123,73
SL050,34074949065,6,123,32
SL050,34074949065,1,123,41
SL050,34074949064,9,123,7
SL050,34074949064,6,123,4
SL050,34074949064,1,123,3
SL050,34074949063,9,326,4
SL050,34074949063,6,123,2
SL050,34074949063,1,326,3
SL050,34074949062,9,125,1
SL050,34074949062,6,125,1
SL050,34074949061,9,128,4
SL050,34074949061,6,103,1
SL050,34074949061,1,128,3
SL050,34074949058,9,110,2
SL050,34074949058,6,110,2
SL050,34074949058,1,128,1
SL050,34074949057,9,104,2
SL050,34074949057,6,104,2
SL050,34074949057,1,128,1
SL050,34074949056,9,104,5
SL050,34074949056,6,104,3
SL050,34074949056,1,104,2
SL050,34074949055,9,104,2
SL050,34074949055,6,104,1
SL050,34074949055,1,104,1
SL050,34074949054,9,123,11
SL050,34074949054,6,123,6
SL050,34074949054,1,123,5
SL050,34074949053,9,128,14
SL050,34074949053,6,128,4
SL050,34074949053,1,128,10
SL050,34074949052,9,135,1
SL050,34074949052,6,347,1
SL050,34074949052,1,135,1
SL050,34074949050,9,123,12
SL050,34074949050,6,128,6
SL050,34074949050,1,123,7
SL050,34074949048,9,126,1
SL050,34074949048,1,126,1
SL050,34074949047,9,104,8
SL050,34074949047,6,104,4
SL050,34074949047,1,104,4
SL050,34074949046,9,228,7
SL050,34074949046,6,228,3
SL050,34074949046,1,228,4
SL050,34074949044,9,126,1
SL050,34074949044,6,126,1
SL050,34074949044,1,340,1
SL050,34074949043,9,104,6
SL050,34074949043,6,104,3
SL050,34074949043,1,104,3
SL050,34074949042,9,126,1
SL050,34074949042,6,126,1
SL050,34074949041,9,123,8
SL050,34074949041,6,103,1
SL050,34074949041,1,123,7
SL050,34074949040,9,104,4
SL050,34074949040,6,104,2
SL050,34074949040,1,104,2
SL050,34074949039,9,123,8
SL050,34074949039,6,123,4
SL050,34074949039,1,317,5
SL050,34074949038,9,104,1
SL050,34074949038,6,104,1
SL050,34074949037,9,342,2
SL050,34074949037,6,110,1
SL050,34074949037,1,103,1
SL050,34074949036,9,126,14
SL050,34074949036,6,126,5
SL050,34074949036,1,126,9
SL050,34074949035,9,104,3
SL050,34074949035,6,104,1
SL050,34074949035,1,104,2
SL050,34074949034,9,132,10
SL050,34074949034,6,132,4
SL050,34074949034,1,132,6
SL050,34074949033,9,228,18
SL050,34074949033,6,123,10
SL050,34074949033,1,228,11
SL050,34074949032,9,126,3
SL050,34074949032,6,135,2
SL050,34074949032,1,126,2
SL050,34074949031,9,128,2
SL050,34074949031,6,128,1
SL050,34074949031,1,121,1
SL050,34074949029,9,104,3
SL050,34074949029,6,104,3
SL050,34074949029,1,132,2
SL050,34074949027,9,110,1
SL050,34074949027,1,110,1
SL050,34074949026,9,122,1
SL050,34074949026,6,132,1
SL050,34074949026,1,122,1
SL050,34074949025,9,104,4
SL050,34074949025,6,315,3
SL050,34074949025,1,104,2
SL050,34074949024,9,128,13
SL050,34074949024,6,128,6
SL050,34074949024,1,128,7
SL050,34074949023,9,123,16
SL050,34074949023,6,123,7
SL050,34074949023,1,123,9
SL050,34074949022,9,104,10
SL050,34074949022,6,104,5
SL050,34074949022,1,104,5
SL050,34074949021,9,104,205
SL050,34074949021,6,104,107
SL050,34074949021,1,104,98
SL050,34074949020,9,214,1
SL050,34074949020,6,214,1
SL050,34074949020,1,340,1
SL050,34074949019,9,126,2
SL050,34074949019,6,126,1
SL050,34074949019,1,110,1
SL050,34074949018,9,228,5
SL050,34074949018,6,123,2
SL050,34074949018,1,228,4
SL050,34074949017,9,123,5
SL050,34074949017,6,123,2
SL050,34074949017,1,123,3
SL050,34074949016,9,104,6
SL050,34074949016,6,104,3
SL050,34074949016,1,104,3
SL050,34074949015,9,315,2
SL050,34074949015,6,315,2
SL050,34074949014,9,326,1
SL050,34074949014,6,326,1
SL050,34074949013,9,123,1
SL050,34074949013,6,340,1
SL050,34074949013,1,123,1
SL050,34074949011,9,228,1
SL050,34074949011,1,228,1
SL050,34074949010,9,110,3
SL050,34074949010,6,126,2
SL050,34074949010,1,110,2
SL050,34074949009,9,126,3
SL050,34074949009,6,347,3
SL050,34074949009,1,125,2
SL050,34074949008,9,103,1
SL050,34074949008,6,110,1
SL050,34074949008,1,103,1
SL050,34074949007,9,103,1
SL050,34074949007,6,103,1
SL050,34074949007,1,110,1
SL050,34074949005,9,126,1
SL050,34074949005,1,126,1
SL050,34074949003,9,123,98
SL050,34074949003,6,123,37
SL050,34074949003,1,123,61
SL050,34074949002,9,126,1
SL050,34074949002,6,126,1
SL050,34074747232,9,104,2
SL050,34074747232,1,104,2
SL050,34074747231,9,104,31
SL050,34074747231,6,128,20
SL050,34074747231,1,104,16
SL050,34074747230,9,126,1
SL050,34074747230,6,126,1
SL050,34074747230,1,132,1
SL050,34074747229,9,104,4
SL050,34074747229,6,104,2
SL050,34074747229,1,104,2
SL050,34074747228,9,128,5
SL050,34074747228,6,128,3
SL050,34074747228,1,128,2
SL050,34074747226,9,104,1
SL050,34074747226,6,104,1
SL050,34074747226,1,123,1
SL050,34074747225,9,128,2
SL050,34074747225,6,128,1
SL050,34074747225,1,128,1
SL050,34074747224,9,128,4
SL050,34074747224,6,128,2
SL050,34074747224,1,128,2
SL050,34074747223,9,123,3
SL050,34074747223,6,123,1
SL050,34074747223,1,123,2
SL050,34074747221,9,248,1
SL050,34074747221,1,248,1
SL050,34074747220,9,104,3
SL050,34074747220,6,104,1
SL050,34074747220,1,104,2
SL050,34074747219,9,104,13
SL050,34074747219,6,104,6
SL050,34074747219,1,104,7
SL050,34074747218,9,128,16
SL050,34074747218,6,343,12
SL050,34074747218,1,128,6
SL050,34074747217,9,104,34
SL050,34074747217,6,104,20
SL050,34074747217,1,104,14
SL050,34074747216,9,128,5
SL050,34074747216,6,128,2
SL050,34074747216,1,128,3
SL050,34074747215,9,342,1
SL050,34074747215,6,342,1
SL050,34074747214,9,104,45
SL050,34074747214,6,104,27
SL050,34074747214,1,104,18
SL050,34074747213,9,123,6
SL050,34074747213,6,123,4
SL050,34074747213,1,104,2
SL050,34074747212,9,323,6
SL050,34074747212,6,104,3
SL050,34074747212,1,340,4
SL050,34074747210,9,128,27
SL050,34074747210,6,128,11
SL050,34074747210,1,128,16
SL050,34074747208,9,122,4
SL050,34074747208,6,122,2
SL050,34074747208,1,122,2
SL050,34074747207,9,104,23
SL050,34074747207,6,104,11
SL050,34074747207,1,104,12
SL050,34074747206,9,104,1
SL050,34074747206,1,104,1
SL050,34074747205,9,228,47
SL050,34074747205,6,228,21
SL050,34074747205,1,228,26
SL050,34074747204,9,128,8
SL050,34074747204,6,128,5
SL050,34074747204,1,128,3
SL050,34074747203,9,104,6
SL050,34074747203,6,104,2
SL050,34074747203,1,104,4
SL050,34074747200,9,343,2
SL050,34074747200,6,343,1
SL050,34074747200,1,343,1
SL050,34074747199,9,347,5
SL050,34074747199,6,347,3
SL050,34074747199,1,347,2
SL050,34074747198,9,104,8
SL050,34074747198,6,104,5
SL050,34074747198,1,104,3
SL050,34074747197,9,104,27
SL050,34074747197,6,104,8
SL050,34074747197,1,104,19
SL050,34074747195,9,128,8
SL050,34074747195,6,128,5
SL050,34074747195,1,128,3
SL050,34074747194,9,128,9
SL050,34074747194,6,128,5
SL050,34074747194,1,128,4
SL050,34074747193,9,110,16
SL050,34074747193,6,110,11
SL050,34074747193,1,110,5
SL050,34074747192,9,110,1
SL050,34074747192,6,110,1
SL050,34074747192,1,128,1
SL050,34074747189,9,202,1
SL050,34074747189,6,202,1
SL050,34074747188,9,128,2
SL050,34074747188,6,128,1
SL050,34074747188,1,128,1
SL050,34074747187,9,104,7
SL050,34074747187,6,104,2
SL050,34074747187,1,104,5
SL050,34074747186,9,228,2360
SL050,34074747186,6,343,1211
SL050,34074747186,1,228,1346
SL050,34074747185,9,228,8
SL050,34074747185,6,228,3
SL050,34074747185,1,228,5
SL050,34074747184,9,104,16
SL050,34074747184,6,104,7
SL050,34074747184,1,104,9
SL050,34074747183,9,135,3
SL050,34074747183,6,135,3
SL050,34074747183,1,104,1
SL050,34074747182,9,128,69
SL050,34074747182,6,128,34
SL050,34074747182,1,128,35
SL050,34074747181,9,104,16
SL050,34074747181,6,104,10
SL050,34074747181,1,104,6
SL050,34074747180,9,104,1
SL050,34074747180,6,343,1
SL050,34074747180,1,104,1
SL050,34074747179,9,104,35
SL050,34074747179,6,104,17
SL050,34074747179,1,104,18
SL050,34074747178,9,348,7
SL050,34074747178,6,348,3
SL050,34074747178,1,348,4
SL050,34074747177,9,342,1
SL050,34074747177,1,342,1
SL050,34074747176,9,228,16
SL050,34074747176,6,228,3
SL050,34074747176,1,228,13
SL050,34074747175,9,128,124
SL050,34074747175,6,128,59
SL050,34074747175,1,128,65
SL050,34074747174,9,115,3
SL050,34074747174,6,115,2
SL050,34074747174,1,132,3
SL050,34074747173,9,104,34
SL050,34074747173,6,104,12
SL050,34074747173,1,104,22
SL050,34074747172,9,228,1
SL050,34074747172,6,228,1
SL050,34074747171,9,315,2
SL050,34074747171,6,315,2
SL050,34074747171,1,128,1
SL050,34074747170,9,104,2
SL050,34074747170,1,104,2
SL050,34074747169,9,104,1
SL050,34074747169,6,154,1
SL050,34074747169,1,104,1
SL050,34074747168,9,104,2
SL050,34074747168,6,104,1
SL050,34074747168,1,104,1
SL050,34074747167,9,110,2
SL050,34074747167,6,110,1
SL050,34074747167,1,110,1
SL050,34074747166,9,128,6
SL050,34074747166,6,128,4
SL050,34074747166,1,128,2
SL050,34074747165,9,128,269
SL050,34074747165,6,128,140
SL050,34074747165,1,128,129
SL050,34074747164,9,104,28
SL050,34074747164,6,104,11
SL050,34074747164,1,104,17
SL050,34074747163,9,126,1
SL050,34074747163,6,126,1
SL050,34074747161,9,128,65
SL050,34074747161,6,128,25
SL050,34074747161,1,128,40
SL050,34074747160,9,343,2
SL050,34074747160,6,122,1
SL050,34074747160,1,126,1
SL050,34074747159,9,128,98
SL050,34074747159,6,128,34
SL050,34074747159,1,128,64
SL050,34074747158,9,128,79
SL050,34074747158,6,128,38
SL050,34074747158,1,128,41
SL050,34074747157,9,123,5
SL050,34074747157,6,350,3
SL050,34074747157,1,123,5
SL050,34074747156,9,239,2
SL050,34074747156,6,239,1
SL050,34074747156,1,239,1
SL050,34074747155,9,104,32
SL050,34074747155,6,104,15
SL050,34074747155,1,104,17
SL050,34074747154,9,203,3
SL050,34074747154,6,110,1
SL050,34074747154,1,203,3
SL050,34074747153,9,104,4
SL050,34074747153,6,104,3
SL050,34074747153,1,104,1
SL050,34074747152,9,228,6
SL050,34074747152,6,104,1
SL050,34074747152,1,228,5
SL050,34074747151,9,345,2
SL050,34074747151,6,126,1
SL050,34074747151,1,345,1
SL050,34074747150,9,128,27
SL050,34074747150,6,128,12
SL050,34074747150,1,128,15
SL050,34074747149,9,342,1
SL050,34074747149,6,342,1
SL050,34074747148,9,104,10
SL050,34074747148,6,104,6
SL050,34074747148,1,104,4
SL050,34074747147,9,128,2
SL050,34074747147,6,128,1
SL050,34074747147,1,128,1
SL050,34074747146,9,128,6
SL050,34074747146,6,128,4
SL050,34074747146,1,128,2
SL050,34074747145,9,228,7
SL050,34074747145,6,228,3
SL050,34074747145,1,228,4
SL050,34074747144,9,104,4
SL050,34074747144,6,104,1
SL050,34074747144,1,104,3
SL050,34074747142,9,348,5
SL050,34074747142,6,348,2
SL050,34074747142,1,348,3
SL050,34074747139,9,128,122
SL050,34074747139,6,128,52
SL050,34074747139,1,128,70
SL050,34074747138,9,104,2
SL050,34074747138,6,104,1
SL050,34074747138,1,104,1
SL050,34074747134,9,103,1
SL050,34074747134,6,103,1
SL050,34074747134,1,128,1
SL050,34074747133,9,110,23
SL050,34074747133,6,110,11
SL050,34074747133,1,110,12
SL050,34074747132,9,342,1
SL050,34074747132,1,342,1
SL050,34074747131,9,321,5
SL050,34074747131,6,321,4
SL050,34074747131,1,123,1
SL050,34074747130,9,110,1
SL050,34074747130,6,110,1
SL050,34074747129,9,104,26
SL050,34074747129,6,104,11
SL050,34074747129,1,104,15
SL050,34074747128,9,228,2
SL050,34074747128,6,125,1
SL050,34074747128,1,228,1
SL050,34074747127,9,128,5
SL050,34074747127,6,104,2
SL050,34074747127,1,128,3
SL050,34074747125,9,104,1
SL050,34074747125,6,104,1
SL050,34074747124,9,128,26
SL050,34074747124,6,128,9
SL050,34074747124,1,128,17
SL050,34074747123,9,104,2
SL050,34074747123,6,104,1
SL050,34074747123,1,104,1
SL050,34074747122,9,104,51
SL050,34074747122,6,104,29
SL050,34074747122,1,104,22
SL050,34074747121,9,228,17
SL050,34074747121,6,228,4
SL050,34074747121,1,228,13
SL050,34074747119,9,104,1
SL050,34074747119,6,409,1
SL050,34074747119,1,104,1
SL050,34074747118,9,128,1
SL050,34074747118,6,326,1
SL050,34074747118,1,128,1
SL050,34074747117,9,110,1
SL050,34074747117,6,342,1
SL050,34074747117,1,110,1
SL050,34074747116,9,104,4
SL050,34074747116,6,123,3
SL050,34074747116,1,104,3
SL050,34074747115,9,228,8
SL050,34074747115,6,228,2
SL050,34074747115,1,228,6
SL050,34074747114,9,104,216
SL050,34074747114,6,104,111
SL050,34074747114,1,104,105
SL050,34074747113,9,128,11
SL050,34074747113,6,128,6
SL050,34074747113,1,128,5
SL050,34074747112,9,104,100
SL050,34074747112,6,104,47
SL050,34074747112,1,104,53
SL050,34074747111,9,104,14
SL050,34074747111,6,104,7
SL050,34074747111,1,104,7
SL050,34074747110,9,110,2
SL050,34074747110,6,321,1
SL050,34074747110,1,110,2
SL050,34074747109,9,123,5
SL050,34074747109,6,123,2
SL050,34074747109,1,123,3
SL050,34074747106,9,104,6
SL050,34074747106,6,104,3
SL050,34074747106,1,228,5
SL050,34074747105,9,104,2
SL050,34074747105,6,104,1
SL050,34074747105,1,104,1
SL050,34074747104,9,104,127
SL050,34074747104,6,104,62
SL050,34074747104,1,104,65
SL050,34074747103,9,104,21
SL050,34074747103,6,104,9
SL050,34074747103,1,104,12
SL050,34074747102,9,228,2
SL050,34074747102,6,228,2
SL050,34074747101,9,128,74
SL050,34074747101,6,128,38
SL050,34074747101,1,128,36
SL050,34074747098,9,104,9
SL050,34074747098,6,104,4
SL050,34074747098,1,104,5
SL050,34074747097,9,104,6
SL050,34074747097,6,104,3
SL050,34074747097,1,104,3
SL050,34074747096,9,315,5
SL050,34074747096,6,123,3
SL050,34074747096,1,104,3
SL050,34074747094,9,104,10
SL050,34074747094,6,104,5
SL050,34074747094,1,104,5
SL050,34074747093,9,128,3
SL050,34074747093,6,104,1
SL050,34074747093,1,110,2
SL050,34074747092,9,104,3
SL050,34074747092,6,104,1
SL050,34074747092,1,104,2
SL050,34074747091,9,228,2
SL050,34074747091,6,103,1
SL050,34074747091,1,228,1
SL050,34074747090,9,128,152
SL050,34074747090,6,128,72
SL050,34074747090,1,128,80
SL050,34074747089,9,104,11
SL050,34074747089,6,104,5
SL050,34074747089,1,104,6
SL050,34074747088,9,228,2
SL050,34074747088,6,104,1
SL050,34074747088,1,228,1
SL050,34074747087,9,128,20
SL050,34074747087,6,128,11
SL050,34074747087,1,128,9
SL050,34074747086,9,104,90
SL050,34074747086,6,104,41
SL050,34074747086,1,104,49
SL050,34074747085,9,128,466
SL050,34074747085,6,128,228
SL050,34074747085,1,128,238
SL050,34074747084,9,104,283
SL050,34074747084,6,104,134
SL050,34074747084,1,104,149
SL050,34074747083,9,128,11
SL050,34074747083,6,128,6
SL050,34074747083,1,128,5
SL050,34074747082,9,128,72
SL050,34074747082,6,128,35
SL050,34074747082,1,128,37
SL050,34074747081,9,321,1
SL050,34074747081,6,321,1
SL050,34074747080,9,104,6
SL050,34074747080,6,104,3
SL050,34074747080,1,104,3
SL050,34074747079,9,348,4
SL050,34074747079,6,348,2
SL050,34074747079,1,348,2
SL050,34074747078,9,343,1
SL050,34074747078,6,343,1
SL050,34074747077,9,303,2
SL050,34074747077,6,326,2
SL050,34074747077,1,104,1
SL050,34074747076,9,104,191
SL050,34074747076,6,104,101
SL050,34074747076,1,104,90
SL050,34074747075,9,104,288
SL050,34074747075,6,104,139
SL050,34074747075,1,104,149
SL050,34074747074,9,104,3
SL050,34074747074,6,104,2
SL050,34074747074,1,128,2
SL050,34074747073,9,228,2
SL050,34074747073,1,228,2
SL050,34074747071,9,128,59
SL050,34074747071,6,128,57
SL050,34074747071,1,128,2
SL050,34074747070,9,104,3
SL050,34074747070,6,104,2
SL050,34074747070,1,104,1
SL050,34074747069,9,123,1
SL050,34074747069,6,123,1
SL050,34074747069,1,410,1
SL050,34074747068,9,128,2
SL050,34074747068,6,128,1
SL050,34074747068,1,128,1
SL050,34074747067,9,340,5
SL050,34074747067,6,340,4
SL050,34074747067,1,340,1
SL050,34074747066,9,343,36
SL050,34074747066,6,343,23
SL050,34074747066,1,343,13
SL050,34074747065,9,124,3
SL050,34074747065,6,123,2
SL050,34074747065,1,124,2
SL050,34074747063,9,123,1
SL050,34074747063,6,123,1
SL050,34074747063,1,343,1
SL050,34074747062,9,228,8
SL050,34074747062,6,228,3
SL050,34074747062,1,228,5
SL050,34074747061,9,104,8
SL050,34074747061,6,104,6
SL050,34074747061,1,104,2
SL050,34074747060,9,228,9
SL050,34074747060,6,128,2
SL050,34074747060,1,228,8
SL050,34074747059,9,128,8
SL050,34074747059,6,128,6
SL050,34074747059,1,104,2
SL050,34074747058,9,104,4
SL050,34074747058,6,104,2
SL050,34074747058,1,104,2
SL050,34074747057,9,104,8
SL050,34074747057,6,128,3
SL050,34074747057,1,104,7
SL050,34074747056,9,104,13
SL050,34074747056,6,104,5
SL050,34074747056,1,104,8
SL050,34074747055,9,128,2
SL050,34074747055,6,128,1
SL050,34074747055,1,126,1
SL050,34074747054,9,128,5
SL050,34074747054,6,128,2
SL050,34074747054,1,128,3
SL050,34074747053,9,126,1
SL050,34074747053,6,126,1
SL050,34074747052,9,104,90
SL050,34074747052,6,104,48
SL050,34074747052,1,104,42
SL050,34074747051,9,228,3
SL050,34074747051,6,228,1
SL050,34074747051,1,228,2
SL050,34074747050,9,104,58
SL050,34074747050,6,104,23
SL050,34074747050,1,104,35
SL050,34074747048,9,104,16
SL050,34074747048,6,104,7
SL050,34074747048,1,104,9
SL050,34074747047,9,228,9
SL050,34074747047,6,228,4
SL050,34074747047,1,228,5
SL050,34074747046,9,104,13
SL050,34074747046,6,104,6
SL050,34074747046,1,104,7
SL050,34074747045,9,228,21
SL050,34074747045,6,228,9
SL050,34074747045,1,228,12
SL050,34074747044,9,123,2
SL050,34074747044,6,321,2
SL050,34074747044,1,123,1
SL050,34074747043,9,104,9
SL050,34074747043,6,104,4
SL050,34074747043,1,104,5
SL050,34074747042,9,104,5
SL050,34074747042,6,104,4
SL050,34074747042,1,228,3
SL050,34074747041,9,343,2
SL050,34074747041,6,126,1
SL050,34074747041,1,110,1
SL050,34074747039,9,104,1
SL050,34074747039,6,104,1
SL050,34074747038,9,104,4
SL050,34074747038,6,104,1
SL050,34074747038,1,104,3
SL050,34074747037,9,315,2
SL050,34074747037,6,315,2
SL050,34074747036,9,128,14
SL050,34074747036,6,128,6
SL050,34074747036,1,128,8
SL050,34074747035,9,341,4
SL050,34074747035,6,110,2
SL050,34074747035,1,341,3
SL050,34074747034,9,351,1
SL050,34074747034,1,351,1
SL050,34074747033,9,343,3
SL050,34074747033,6,104,1
SL050,34074747033,1,343,3
SL050,34074747032,9,128,4
SL050,34074747032,6,128,2
SL050,34074747032,1,128,2
SL050,34074747031,9,128,5
SL050,34074747031,6,128,2
SL050,34074747031,1,128,3
SL050,34074747030,9,104,44
SL050,34074747030,6,104,24
SL050,34074747030,1,104,20
SL050,34074747029,9,104,8
SL050,34074747029,6,104,4
SL050,34074747029,1,104,4
SL050,34074747028,9,228,1
SL050,34074747028,1,228,1
SL050,34074747027,9,128,37
SL050,34074747027,6,128,20
SL050,34074747027,1,128,17
SL050,34074747026,9,104,19
SL050,34074747026,6,104,8
SL050,34074747026,1,104,11
SL050,34074747025,9,123,4
SL050,34074747025,6,123,2
SL050,34074747025,1,123,2
SL050,34074747024,9,104,26
SL050,34074747024,6,104,15
SL050,34074747024,1,228,14
SL050,34074747023,9,110,30
SL050,34074747023,6,110,16
SL050,34074747023,1,110,14
SL050,34074747021,9,104,2
SL050,34074747021,6,104,1
SL050,34074747021,1,104,1
SL050,34074747020,9,104,2
SL050,34074747020,6,104,1
SL050,34074747020,1,104,1
SL050,34074747019,9,104,11
SL050,34074747019,6,104,6
SL050,34074747019,1,104,5
SL050,34074747018,9,345,2
SL050,34074747018,6,345,1
SL050,34074747018,1,345,1
SL050,34074747017,9,104,1
SL050,34074747017,1,104,1
SL050,34074747016,9,123,2
SL050,34074747016,6,123,1
SL050,34074747016,1,123,1
SL050,34074747015,9,104,29
SL050,34074747015,6,104,15
SL050,34074747015,1,104,14
SL050,34074747014,9,104,6
SL050,34074747014,6,104,2
